movie_id,primary_title,genres,runtime_minutes,averagerating
tt1562899,Jinn,"Fantasy,Horror,Thriller",97.0,4.2
tt1562904,To Die Is Hard,"Action,Comedy",87.0,7.1
tt1562910,Ayahuasca: Vine of the Soul,"Adventure,Documentary",52.0,6.5
tt1562918,Wedding Day,"Drama,Thriller",85.0,3.2
tt1562928,Wolf Town,"Horror,Thriller",90.0,3.1
tt1563121,Closets,"Horror,Thriller",91.0,3.7
tt1563127,Glory Days,"Drama,Music",109.0,7.2
tt1563137,I'm Not Me,"Drama,Mystery,Romance",120.0,6.8
tt1563655,Elisa K,Drama,71.0,6.0
tt1563670,Los materiales,"Documentary,Mystery",76.0,6.2
tt1563675,"Neither God, Nor Master or Husband",Drama,113.0,6.2
tt1563704,Legendary,"Drama,Sport",107.0,6.2
tt1563712,Climate of Change,Documentary,86.0,6.5
tt1563719,Hunt to Kill,"Action,Thriller",98.0,5.2
tt1563732,5 Ghantey Mien 5 Crore,Thriller,111.0,5.2
tt1563738,One Day,"Drama,Romance",107.0,7.0
tt1563740,One Fall,Drama,90.0,5.3
tt1563742,Overboard,"Comedy,Romance",112.0,5.9
tt1563771,An Affirmative Act,"Crime,Drama,Mystery",93.0,5.7
tt1563772,Barracuda,"Action,Adventure",94.0,5.5
tt1563776,Jensen & Jensen,"Action,Animation,Comedy",90.0,3.6
tt1563777,Sex Tax: Based on a True Story,Comedy,95.0,7.2
tt1563778,The Adonis Factor,"Documentary,Reality-TV",69.0,4.8
tt1564021,Contact,"Documentary,History",79.0,7.3
tt1564048,Eskrimadors,"Action,Documentary,History",66.0,8.4
tt1564051,Everyone Says I Look Just Like Her,"Comedy,Drama",86.0,6.6
tt1564349,Dolphin Tale,"Drama,Family",113.0,6.9
tt1564353,El cadáver exquisito,"Drama,Fantasy",90.0,8.1
tt1564355,GrowthBusters,Documentary,97.0,6.7
tt1564363,Killer Hoo-Ha!,Horror,88.0,4.6
tt1564367,Just Go with It,"Comedy,Romance",117.0,6.4
tt1564368,Aftermath,"Horror,Sci-Fi,Thriller",92.0,4.7
tt1564369,Scavengers,Sci-Fi,94.0,2.9
tt1564559,Box!,"Action,Comedy,Drama",,6.6
tt1564563,Half Empty,Drama,103.0,8.3
tt1564585,Skyline,"Action,Sci-Fi,Thriller",92.0,4.4
tt1564769,De leur vivant,Drama,87.0,6.9
tt1564771,Echte Wiener 2 - Die Deppat'n und die Gspritzt'n,"Comedy,Drama",100.0,5.4
tt1564777,Fallen,"Adventure,Drama,Fantasy",91.0,5.5
tt1564870,Not Today,Drama,103.0,5.6
tt1564891,Phantom Images,Drama,73.0,5.4
tt1564906,The Chasing World 2,Thriller,,6.3
tt1564907,Resurrection of Serious Rogers,"Action,Crime,Drama",,5.7
tt1564915,Seeking Nirvana,Drama,,6.8
tt1564916,Head Over Heels,Comedy,101.0,5.7
tt1564945,The Scarapist,"Crime,Drama,Horror",81.0,7.4
tt1564950,Their Eyes Were Dry,"Documentary,Drama,History",82.0,5.9
tt1564972,Visionaries,"Biography,Documentary,History",93.0,7.0
tt1565063,Good Day for It,"Crime,Thriller",,5.7
tt1565064,In Montauk,"Drama,Romance",69.0,7.7
tt1565068,Piazza Fontana: The Italian Conspiracy,"Crime,Drama,Mystery",129.0,7.2
tt1565069,A Thousand Kisses Deep,"Romance,Sci-Fi,Thriller",84.0,5.0
tt1565387,Auf der sicheren Seite,Documentary,80.0,7.3
tt1565434,No Distance Left to Run,"Biography,Documentary,Music",104.0,7.9
tt1565435,Savage,"Drama,Thriller",90.0,4.9
tt1565945,Faan se trein,Drama,111.0,7.0
tt1565958,Romantics Anonymous,"Comedy,Romance",80.0,6.9
tt1565995,"Tlatelolco, Verano de 68",Drama,105.0,6.2
tt1566001,@urFRENZ,Drama,90.0,6.2
tt1566364,Most Valuable Players,"Comedy,Documentary,Drama",96.0,8.3
tt1566405,Summer Pasture,"Biography,Documentary,Drama",85.0,7.9
tt1566435,Reclusion,"Horror,Thriller",84.0,4.8
tt1566501,For Greater Glory: The True Story of Cristiada,"Drama,History,War",145.0,6.6
tt1566503,Day of the Flowers,"Comedy,Drama,Romance",99.0,5.5
tt1566528,Macross Frontier: The Wings of Goodbye,Animation,,7.0
tt1566529,Gene Waltz,Drama,111.0,5.9
tt1566533,Hand Held,Documentary,85.0,8.7
tt1566550,I Love Karditsa,Comedy,93.0,3.6
tt1566589,Genau,"Comedy,Drama,Thriller",,7.7
tt1566611,Pretty Old,Documentary,86.0,6.3
tt1566637,The Afflicted,"Horror,Thriller",85.0,4.6
tt1566645,Wandering Home,Drama,118.0,6.4
tt1566648,Waiting for 'Superman',Documentary,111.0,7.5
tt1566932,Neck,"Comedy,Horror,Romance",,4.4
tt1566938,Portrait of a Zombie,"Comedy,Drama,Horror",89.0,3.6
tt1566948,"Thelma, Louise et Chantal",Comedy,90.0,5.6
tt1567127,Twigson Ties the Knot,"Adventure,Comedy,Family",78.0,5.5
tt1567128,Don't Touch My Children,"Drama,Thriller",85.0,6.5
tt1567130,Morgen,Drama,100.0,7.1
tt1567156,The Agency: Pursuit of the Ares Virus,"Action,Adventure,Drama",68.0,7.1
tt1567227,Born & Raised,Drama,96.0,4.8
tt1567233,Forks Over Knives,Documentary,96.0,7.8
tt1567274,Argentina Fútbol Club,"Documentary,History,Sport",83.0,8.0
tt1567279,Bluebird,Drama,90.0,5.8
tt1567312,Gelecekten Bir Gün,"Comedy,Drama",95.0,5.1
tt1567344,Into the Cold: A Journey of the Soul,"Action,Adventure,Documentary",85.0,6.8
tt1567350,Joe Papp in Five Acts,Documentary,82.0,8.1
tt1567437,The Voices,"Comedy,Crime,Horror",103.0,6.4
tt1567609,Get the Gringo,"Action,Crime,Drama",96.0,7.0
tt1567611,Inside the Church of Satan,Documentary,105.0,7.1
tt1567662,Passenger Pigeons,Drama,107.0,8.1
tt1567665,Play Again,"Documentary,Family",88.0,7.3
tt1567735,Samurai Sentai Shinkenger vs. Go-onger Ginmaku Bang!,Action,64.0,6.7
tt1567736,Secrets of the Tribe,Documentary,110.0,7.4
tt1567755,Between Kings and Queens,"Action,Comedy,Romance",107.0,4.3
tt1567766,"Deconstructing Dad: The Music, Machines and Mystery of Raymond Scott","Animation,Biography,Documentary",100.0,8.4
tt1568139,You Got Served: Beat the World,"Drama,Music",91.0,4.6
tt1568150,Joan Rivers: A Piece of Work,"Biography,Comedy,Documentary",84.0,7.4
tt1568297,The Man That I Was,Drama,83.0,6.6
tt1568323,Beatdown,"Action,Crime,Thriller",90.0,4.5
tt1568324,Dark Target,Action,119.0,4.7
tt1568332,Grey Skies,"Horror,Sci-Fi",83.0,3.5
tt1568334,The Tillman Story,"Biography,Documentary,Mystery",94.0,7.8
tt1568335,Jean-Michel Basquiat: The Radiant Child,Documentary,88.0,7.8
tt1568337,Loosies,"Comedy,Crime,Romance",89.0,6.2
tt1568338,Man on a Ledge,"Action,Adventure,Crime",102.0,6.6
tt1568339,Pizza Maffia,Drama,110.0,4.9
tt1568340,Quixote's Island,"Adventure,Drama,Fantasy",,5.7
tt1568341,Some Guy Who Kills People,"Comedy,Crime,Drama",97.0,6.3
tt1568343,The Humbling,"Comedy,Drama,Romance",112.0,5.6
tt1568346,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",158.0,7.8
tt1568798,15 Till Midnight,"Drama,Mystery,Sci-Fi",97.0,2.8
tt1568799,All the Wrong Reasons,"Comedy,Drama",118.0,6.1
tt1568802,As Night Falls,"Action,Comedy,Horror",78.0,2.7
tt1568807,Catch of a Lifetime,Romance,,7.2
tt1568812,Diablo,"Crime,Drama",85.0,6.9
tt1568815,A Family,Drama,102.0,6.7
tt1568816,Phase 7,"Sci-Fi,Thriller",95.0,5.9
tt1568835,I ypografi,Drama,126.0,6.1
tt1568863,Memory Lane,Drama,98.0,6.0
tt1568910,Vlast (Power),Documentary,88.0,7.0
tt1568911,War Horse,"Drama,History,War",146.0,7.2
tt1568921,The Secret World of Arrietty,"Adventure,Animation,Family",94.0,7.6
tt1568923,A Film Unfinished,"Documentary,Drama,History",88.0,7.3
tt1568924,Cane Toads: The Conquest,"Comedy,Documentary",85.0,7.0
tt1568925,Darnell Dawkins: Mouth Guitar Legend,Comedy,88.0,6.5
tt1568926,I Am Comic,Documentary,87.0,6.5
tt1568929,The Mooring,"Horror,Thriller",90.0,4.4
tt1568930,Utopia in Four Movements,Documentary,75.0,9.0
tt1569438,Yoshimi Yoshida the Insect Detective,Comedy,,5.3
tt1569463,Na oshchup,"Adventure,Comedy,Drama",105.0,5.3
tt1569465,Nasha Russia. Yaytsa sudby,Comedy,85.0,4.7
tt1569488,Vengeance Can Wait,Drama,97.0,6.0
tt1569498,Schastlivyy konets,Comedy,97.0,3.2
tt1569505,Suicide Club,"Adventure,Comedy,Drama",96.0,6.1
tt1569931,Changing the Game,"Action,Crime,Drama",104.0,5.7
tt1570091,Hold Me Tight,Drama,80.0,6.4
tt1570101,Grant Morrison: Talking with Gods,Documentary,80.0,7.8
tt1570103,Living the American Nightmare,"Biography,Documentary,Music",,7.4
tt1570104,Memphis Heat: The True Story of Memphis Wrasslin',Documentary,91.0,7.9
tt1570340,The Crab,Comedy,103.0,7.9
tt1570369,Sin memoria,Thriller,100.0,5.2
tt1570387,Rebounce,Drama,92.0,5.7
tt1570417,Accident on Hill Road,"Crime,Drama,Thriller",105.0,4.2
tt1570435,Baby Alligators,Comedy,84.0,8.2
tt1570441,Best Laid Schemes,"Comedy,Romance",100.0,6.0
tt1570538,Ada: Zombilerin Dügünü,"Comedy,Horror",77.0,5.2
tt1570559,Burning Man,"Drama,Romance",110.0,6.5
tt1570565,The Coach: 40 Year-Old Figure Skater,"Biography,Drama,Sport",108.0,7.3
tt1570577,Together Is Too Much,Comedy,96.0,5.4
tt1570583,For Ellen,Drama,94.0,6.0
tt1570594,Henry,,84.0,5.4
tt1570619,Kutsal Damacana 2: Itmen,"Action,Comedy,Fantasy",98.0,2.8
tt1570728,"Crazy, Stupid, Love.","Comedy,Drama,Romance",118.0,7.4
tt1570961,A Rogue in Londinium,"Drama,Romance",135.0,7.5
tt1570962,A Nightmare in Las Cruces,Documentary,103.0,5.8
tt1570966,Balls,Comedy,97.0,5.6
tt1570972,Feed Me with Your Words,Drama,88.0,6.2
tt1570982,Celine: Through the Eyes of the World,"Documentary,Music",120.0,7.9
tt1570983,Closure,Thriller,95.0,5.5
tt1570989,Tiny Furniture,"Comedy,Drama,Romance",98.0,6.2
tt1570991,War Don Don,Documentary,83.0,7.2
tt1571210,Länger leben,Comedy,98.0,6.4
tt1571219,Tatanka,"Crime,Drama,Sport",100.0,6.3
tt1571222,A Dangerous Method,"Biography,Drama,Romance",99.0,6.4
tt1571234,Mortal Engines,"Action,Adventure,Fantasy",128.0,6.1
tt1571235,The Lady Shogun and Her Men,"Drama,Sci-Fi",116.0,6.4
tt1571242,Shodô Girls!!,Drama,,7.4
tt1571247,The Perfect House,Horror,84.0,4.2
tt1571249,The Skeleton Twins,"Comedy,Drama,Romance",93.0,6.8
tt1571401,Measuring the World,"Biography,Drama,History",119.0,5.8
tt1571402,Angel of Evil,"Biography,Crime,Drama",125.0,6.8
tt1571406,Mangus!,Comedy,88.0,4.5
tt1571407,Neukölln Unlimited,Documentary,96.0,7.2
tt1571408,Opstandelsen,"Action,Drama,Horror",50.0,4.6
tt1571409,Parked,Drama,94.0,6.8
tt1571416,The Right to Love: An American Family,Documentary,88.0,7.9
tt1571570,Dolpo Tulku - Heimkehr in den Himalaya,"Biography,Documentary",104.0,6.4
tt1571724,Honey,Drama,103.0,7.2
tt1571739,This Movie Is Broken,"Drama,Music,Romance",85.0,5.7
tt1572008,A Nanny for Christmas,Comedy,90.0,5.4
tt1572146,Hong Kong Confidential,"Comedy,Drama,Romance",110.0,6.6
tt1572154,Kinyarwanda,"Drama,History,Romance",100.0,6.7
tt1572168,See piu fung wan,"Action,Thriller",93.0,5.8
tt1572169,South Dakota,"Drama,Romance",127.0,5.3
tt1572186,Little *ucker,"Comedy,Horror",,6.4
tt1572189,The Lightning Tree,Romance,133.0,6.1
tt1572194,The Hike,Horror,83.0,3.8
tt1572306,Don't Blink,"Horror,Mystery,Thriller",92.0,4.8
tt1572311,Tees Maar Khan,"Comedy,Crime",135.0,2.6
tt1572315,Texas Chainsaw 3D,"Horror,Thriller",92.0,4.8
tt1572491,The Last Circus,"Comedy,Drama,Horror",107.0,6.6
tt1572501,Beast,"Drama,Thriller",83.0,5.8
tt1572502,Late Bloomers,Drama,95.0,5.7
tt1572503,Robin Hood: Ghosts of Sherwood,"Action,Adventure,Mystery",116.0,1.7
tt1572504,Stalemate,Drama,,8.5
tt1572506,The High Schoolers Guide to College Parties,Comedy,90.0,2.6
tt1572769,Countdown to Zero,Documentary,89.0,6.9
tt1572773,God of Vampires,Horror,144.0,4.0
tt1572774,Small Lights,"Drama,Music,Thriller",87.0,4.7
tt1572775,Elsewhere,Drama,85.0,7.0
tt1572777,Burning Daylight,Crime,102.0,5.4
tt1572781,The Disappearance of Haruhi Suzumiya,"Animation,Comedy,Drama",163.0,8.1
tt1572782,Una canzone per te,Comedy,102.0,5.1
tt1572783,Varg Veum - Skriften på veggen,Crime,82.0,6.2
tt1572962,45m2,Drama,78.0,6.0
tt1572985,Ayla,Drama,83.0,6.0
tt1572996,Das Leben ist zu lang,"Comedy,Drama",86.0,5.2
tt1573072,Housefull,Comedy,144.0,5.5
tt1573109,Kajinek,"Action,Crime,Drama",118.0,6.1
tt1573475,"Love, Guns & Christmas","Action,Comedy,Drama",83.0,6.5
tt1573481,Stained Glass Windows,Drama,90.0,6.4
tt1573482,Striker,"Action,Crime,Drama",128.0,7.0
tt1573483,Textuality,"Comedy,Romance",95.0,3.9
tt1573485,Walking the Dead,Horror,85.0,4.3
tt1573785,Adnan semp-it,"Comedy,Drama",,6.5
tt1573881,Permanent Nobara,"Comedy,Romance",,7.0
tt1573892,Lost Crime,Drama,118.0,6.0
tt1574541,BoardHeads,"Action,Documentary,Family",85.0,6.6
tt1574562,Devil on My Shoulder,"Crime,Drama,Mystery",75.0,6.8
tt1574575,The Return of Lencho,Drama,,4.8
tt1574590,Greening the Revolution,Documentary,80.0,8.0
tt1574600,I Am Secretly an Important Man,"Biography,Documentary",87.0,6.9
tt1574639,Predicament,"Comedy,Crime",,5.4
tt1575538,Dust Radio: A Film About Chris Whitley,"Documentary,Drama",97.0,8.2
tt1575539,Elena Undone,"Drama,Romance",111.0,6.2
tt1575561,He Steals with His Eyes,Documentary,,7.7
tt1575694,The Hit List,"Action,Thriller",90.0,5.4
tt1575695,The Human War,Drama,76.0,6.9
tt1576360,14 Days with Victor,Drama,88.0,5.8
tt1576365,Water and Salt,Drama,100.0,5.3
tt1576379,Cuentos de la selva,"Adventure,Animation,Family",77.0,3.6
tt1576382,Brother and Sister,"Comedy,Drama",105.0,6.6
tt1576385,El mural,"Biography,Drama",110.0,6.3
tt1576402,Inuk,"Adventure,Drama",90.0,7.0
tt1576405,Together Forever,Comedy,101.0,6.3
tt1576406,Eva and Lola,"Drama,Music,Romance",87.0,6.2
tt1576421,Libre échange,Comedy,75.0,4.6
tt1576423,Little Big Panda,Animation,88.0,5.4
tt1576429,Evil Woman,"Crime,Thriller",93.0,3.7
tt1576433,"My Granpa, the Bankrobber","Comedy,Family",90.0,6.0
tt1576440,Good Neighbours,"Drama,Thriller",99.0,5.9
tt1576443,Hitler in Hollywood,Drama,85.0,5.8
tt1576450,Lily Sometimes,Drama,103.0,6.2
tt1576452,It's Your Fault,"Drama,Family",87.0,6.7
tt1576458,San Martín: El cruce de Los Andes,"Action,Adventure,Biography",90.0,7.0
tt1576476,The Night Cook,"Action,Documentary,War",58.0,8.1
tt1576483,The Whirl,"Action,Drama,Fantasy",110.0,6.8
tt1576686,Filière 13,Comedy,112.0,5.6
tt1576693,Inside Buffalo,"Biography,Documentary,History",59.0,6.4
tt1576702,Skin Trade,Documentary,78.0,8.8
tt1577040,Alto,"Comedy,Family,Romance",101.0,4.9
tt1577050,Fired,Horror,87.0,4.7
tt1577052,Goats,Comedy,94.0,5.9
tt1577055,Mask Maker,Horror,90.0,4.8
tt1577058,Prigioniero di un segreto,Drama,,7.4
tt1577061,Recep Ivedik 3,Comedy,95.0,4.0
tt1577064,Seeing Heaven,"Drama,Thriller",106.0,3.5
tt1577072,The Beast of Bottomless Lake,"Adventure,Comedy,Fantasy",105.0,7.2
tt1577104,Ti presento un amico,Comedy,,5.0
tt1577111,Underground,"Action,Drama",83.0,6.9
tt1577113,Upon a Midnight Clear,"Animation,Drama,Family",98.0,7.3
tt1577121,Working It Out,"Comedy,Drama,Romance",85.0,8.2
tt1577795,Housewife's Afternoon Delight,Drama,70.0,5.1
tt1577888,Miracle Girls: Neva-da Stop Dreaming,Comedy,98.0,3.6
tt1578116,Atithi Tum Kab Jaoge?,Comedy,155.0,6.4
tt1578128,Otto's Eleven,Comedy,95.0,4.6
tt1578135,Sinestesia,Drama,90.0,6.8
tt1578259,Atlantis Down,"Action,Sci-Fi",95.0,4.3
tt1578261,Break Ke Baad,"Comedy,Drama,Romance",118.0,5.2
tt1578265,One Night,Sci-Fi,,4.6
tt1578267,Revolución,Drama,105.0,6.0
tt1578271,The Man Behind the Curtain,"Horror,Mystery,Thriller",,5.9
tt1578275,The Dilemma,"Comedy,Drama",111.0,5.3
tt1578582,Ijé: The Journey,Drama,100.0,7.1
tt1578594,Live from Tokyo,"Documentary,Music",81.0,6.9
tt1578696,0:22:43,"Horror,Thriller",62.0,4.1
tt1578709,Snowblind,Western,95.0,4.3
tt1578733,The Cover Page,"Drama,Family",112.0,6.0
tt1578783,The Shark Con,"Documentary,Drama,News",86.0,7.3
tt1578818,Tradition Is a Temple: The Modern Masters of New Orleans,"Documentary,Family,History",80.0,8.4
tt1578856,Window on Your Present,"Fantasy,Sci-Fi",65.0,6.7
tt1578869,Young Hearts Run Free,"Drama,History,Romance",93.0,7.0
tt1578882,Elephant White,"Action,Crime,Fantasy",91.0,5.1
tt1578890,Un buen día,Drama,95.0,4.0
tt1579223,Federal Bank Heist,"Comedy,Crime,Thriller",101.0,5.9
tt1579232,Freerunner,Action,87.0,3.8
tt1579235,Harold's Going Stiff,"Comedy,Horror",77.0,5.7
tt1579242,Missing Pieces,Drama,117.0,7.0
tt1579251,The Captain of Nakara,"Comedy,Romance",87.0,7.8
tt1579252,The Shadow People,"Horror,Thriller",139.0,4.8
tt1579303,A Glaring Emission,"Comedy,Crime",88.0,6.2
tt1579324,Bad Writing,"Comedy,Documentary",90.0,7.9
tt1579361,Chasing Ice,"Biography,Documentary",75.0,7.8
tt1579378,Dancing in Isolation,Drama,50.0,1.9
tt1579391,Dirty Old Town,"Comedy,Drama",73.0,6.5
tt1579396,Don't Show Mother,"Drama,Thriller",78.0,4.6
tt1579944,Summer Window,Drama,96.0,6.4
tt1579948,Edge,Drama,93.0,6.2
tt1579951,Flutter,"Drama,Thriller",86.0,5.3
tt1579956,Hellweek,Horror,102.0,2.1
tt1579969,L.A. Nights,Drama,83.0,8.2
tt1580021,Silver Tongues,Drama,87.0,6.8
tt1580030,Turkles,Family,91.0,5.6
tt1580346,ReGeneration,"Action,Biography,Documentary",81.0,6.9
tt1580426,Repeaters,"Action,Crime,Drama",89.0,5.8
tt1580427,Saturday Night,Documentary,90.0,7.1
tt1580704,That Girl in Yellow Boots,"Crime,Drama,Mystery",103.0,6.7
tt1580798,Kommissarie Späck,"Comedy,Crime",82.0,4.7
tt1581276,Class of '91,Comedy,101.0,6.9
tt1581311,Ijjodu,Drama,,5.9
tt1581336,President's Day,"Comedy,Crime,Horror",80.0,4.3
tt1581634,The Edge,Drama,100.0,4.9
tt1581829,Windfall,"Documentary,Drama",81.0,5.2
tt1581835,Daydream Nation,"Drama,Romance",98.0,6.4
tt1581839,Zombie Undead,Horror,79.0,2.3
tt1581840,From Place to Place,Documentary,80.0,8.8
tt1581844,Camp Virginovich,"Adventure,Comedy,Fantasy",,7.1
tt1581845,Somewhere Between,Documentary,88.0,7.8
tt1581846,Tribe,"Action,Crime",,6.0
tt1582196,Big Fat Gypsy Gangster,"Action,Comedy,Crime",91.0,3.5
tt1582198,Axed,"Drama,Horror,Thriller",84.0,3.7
tt1582207,The Jewel,Drama,110.0,6.8
tt1582208,Isolation,Thriller,88.0,4.5
tt1582211,King's Man,Drama,114.0,6.7
tt1582213,Lizzie,"Horror,Thriller",86.0,2.5
tt1582225,Memories Corner,Drama,90.0,5.3
tt1582235,On the Shoulders of Giants,Documentary,90.0,7.0
tt1582244,Guilty,"Biography,Crime,Drama",102.0,7.3
tt1582248,Puncture,"Biography,Drama",100.0,6.9
tt1582268,The Love Guide,Comedy,78.0,4.0
tt1582270,The Dead Inside,"Horror,Musical",98.0,5.5
tt1582271,The Good Doctor,"Drama,Thriller",91.0,5.5
tt1582358,99 Percent Sure,"Comedy,Drama,Romance",108.0,8.5
tt1582383,Breaking and Entering,"Comedy,Documentary",88.0,7.4
tt1582399,Dance with Destiny,"Action,Documentary",120.0,5.5
tt1582447,Wine,"Comedy,Drama,Romance",76.0,7.1
tt1582465,A Birder's Guide to Everything,"Adventure,Comedy,Drama",86.0,6.3
tt1582466,Adhurs,"Action,Comedy,Thriller",150.0,6.8
tt1582474,Auf Wiedersehen Finnland,Documentary,78.0,6.8
tt1582477,Bhavani IPS,Action,139.0,4.6
tt1582478,Bindaas,"Action,Drama,Family",143.0,7.8
tt1582482,Buridi,Comedy,,5.9
tt1582483,Chukkalanti Ammayi Chakkanaina Abbayi,Drama,,5.3
tt1582489,Desadrohi,Action,,6.0
tt1582501,Gudu Gudu Gunjam,Comedy,,2.4
tt1582507,House at the End of the Street,"Drama,Horror,Thriller",101.0,5.6
tt1582519,Khaleja,"Action,Comedy,Drama",170.0,7.6
tt1582524,Kedi,Action,153.0,4.9
tt1582539,Maa Nanna Chiranjeevi,Family,112.0,5.6
tt1582546,Maryada Ramanna,"Action,Comedy",125.0,7.4
tt1582551,Portrait of a Man,"Documentary,Drama,Family",81.0,6.9
tt1582560,Namo Venkatesha,"Action,Crime,Romance",152.0,5.4
tt1582567,Oka Tupaki Moodu Pittalu,Romance,,7.3
tt1582584,Rama Rama Krishna Krishna,"Action,Comedy,Drama",161.0,5.5
tt1582601,Seetharamula Kalyanam Lankalo,"Action,Comedy,Drama",,4.6
tt1582604,Simha,"Action,Drama",155.0,6.0
tt1582612,Suomea rakentamassa,Documentary,68.0,4.8
tt1582617,Taj Mahal,Action,,6.3
tt1582621,The Holding,Thriller,89.0,4.8
tt1582637,Varudu,"Action,Drama,Thriller",147.0,3.7
tt1582638,Vasen vartaloon,Documentary,56.0,5.3
tt1582641,Jhummandi Naadam,Drama,145.0,7.5
tt1582658,Yagam,Action,,4.5
tt1583213,A Barefoot Dream,"Drama,Sport",121.0,7.0
tt1583251,Wake Up and Die,"Horror,Thriller",88.0,4.4
tt1583279,Jake,"Comedy,Drama",88.0,7.2
tt1583288,Police Dog Dream,Drama,113.0,6.3
tt1583303,My Father's Guests,Comedy,100.0,6.5
tt1583307,Little Blue Pill,Comedy,93.0,3.6
tt1583323,Steam of Life,Documentary,81.0,8.0
tt1583341,Natural Woman 2010,"Drama,Romance",104.0,6.6
tt1583356,Rammbock,"Action,Drama,Horror",63.0,6.3
tt1583373,Team Building,Drama,90.0,5.8
tt1583393,Upstate,Drama,80.0,6.7
tt1583406,Wie Matrosen,Drama,45.0,7.1
tt1583420,Larry Crowne,"Comedy,Drama,Romance",98.0,6.1
tt1583421,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi",110.0,5.8
tt1583724,Spirit of the Pony Express,"Documentary,History",77.0,7.5
tt1583737,Unforgivable,Drama,111.0,5.8
tt1583743,Jews and Baseball: An American Love Story,"Biography,Documentary,History",91.0,7.3
tt1583752,Taking Capellera,Fantasy,,5.8
tt1583753,The Comedian at The Friday,Drama,93.0,6.4
tt1583754,The Long December,"Action,Horror",90.0,4.2
tt1583936,Bunkerember,Drama,77.0,3.7
tt1583948,The Flirting Club,Comedy,90.0,2.4
tt1583953,Zigortzaileak,Adventure,87.0,3.6
tt1583968,Beating the Bomb,"Documentary,History,War",70.0,7.0
tt1584016,Catfish,"Documentary,Drama,Mystery",87.0,7.1
tt1584108,Rien à perdre,Documentary,78.0,6.2
tt1584131,The Last Godfather,"Comedy,Crime,Romance",100.0,3.7
tt1584141,What is the Electric Car?,Documentary,76.0,8.2
tt1584146,Sol Invictus,Sci-Fi,106.0,3.4
tt1584701,Guido Superstar: The Rise of Guido,Comedy,88.0,5.3
tt1584706,In Pursuit of a Dream,Documentary,83.0,8.2
tt1584712,Kamerayla Izdivac,Documentary,52.0,5.8
tt1584729,Shahada,Drama,88.0,6.3
tt1584730,III Slices of Life,"Horror,Sci-Fi,Thriller",107.0,3.8
tt1584733,Suicide Girls Must Die!,Horror,97.0,3.2
tt1584747,The Magnificent Dead,"Adventure,Horror,Western",91.0,5.6
tt1584757,Trick of the Witch,Horror,,7.1
tt1584798,Kazura,Comedy,94.0,7.5
tt1584813,Reindeerspotting - Escape from Santaland,Documentary,84.0,7.4
tt1584828,Any and Every Which Way,Comedy,75.0,5.2
tt1584918,Murder101,Thriller,90.0,4.4
tt1584921,Peak: The Rescuers,Drama,126.0,6.1
tt1584923,Brute Force,"Documentary,Music",,7.2
tt1584937,The Night Shift,"Adventure,Comedy,Fantasy",123.0,5.2
tt1584941,Vicky and the Treasure of the Gods,"Action,Adventure,Comedy",96.0,5.4
tt1584943,Dark Space,Sci-Fi,91.0,3.7
tt1585255,The Hairdresser,"Comedy,Drama",106.0,6.5
tt1585257,Heaven Strewn,"Crime,Drama,Thriller",78.0,3.1
tt1585270,Rasputin,"Biography,Drama,History",85.0,5.5
tt1585272,Soul Boy,Drama,61.0,6.7
tt1585558,Bodyguard,Comedy,152.0,6.7
tt1585660,Summertime,"Comedy,Drama,Romance",90.0,6.7
tt1585977,The Price of Happiness,Drama,83.0,7.1
tt1585980,"Europa, East",Drama,80.0,5.5
tt1585997,Severance,"Drama,Sci-Fi",,4.4
tt1586001,Veda - Atatürk,"Biography,Drama,History",114.0,7.2
tt1586265,What to Expect When You're Expecting,"Comedy,Drama,Romance",110.0,5.7
tt1586266,Second-Story Man,"Crime,Drama",,6.2
tt1586516,People I Could Have Been and Maybe Am,"Biography,Documentary,Drama",55.0,7.5
tt1586525,Random Encounters,"Comedy,Romance",93.0,4.8
